,Text,Label
4682,"Se tiene que ser muy, pero que muy miserable y rastrero para traducir ""franquismo"" por ""constitución"".  O posiblemente es lo mismo para vosotros @A3Noticias https://t.co/HqD21sQ3YH",1
4683,@PPopular @DiegoGagoB Cataluña no es un país tonto. Estamos peleando con los independentista y vas tu y dices que es un país.de donde coño  has salido tu...,1
4684,Al menos 5 muertos y 8 heridos en un atentado con coche bomba en el campo de refugiados de #Makhmour en Kurdistán iraquí https://t.co/cplN5E5htg,0
4685,"@rachaventos @protestona1 Para los nazis, los partisanos eran terroristas.",0
4686,"""Aunque te arranquen la cabeza, no te voy a pitar ni una"", ""subnormal"", ""Si hace falta me pego con toda la grada"", ""esto es 2ª juvenil""...",1
4687,@perocallate Que te jodan subnormal cometuercas,1
4688,Lope de Vega eres un subnormal,1
4689,Se están preparando por la más que probable victoria del bloque independentista. Trileros. https://t.co/Hyg3yp1kki,0
4690,"A que es debido, que haya tanto ""tarado"" en Cataluña?... https://t.co/M5zQdzmIhW",1
4691,@Sofiia_is Maricón y con spoiler ya si que lo descarto,0
4692,"Pues si... yo soy facha según los guarros perroflautas podemierdas y separratas.  Aunque yo más bien me defino como Español 🇪🇸🇪🇸🇪🇸  Y si no te gusta mi bandera, mira entre mis piernas y tira de esta!!! https://t.co/x4cLR9ciZ4",1
4693,Ningún mongolo sin su retuit a Ciudadanos https://t.co/5l3GgDzSS5,1
4694,"En fin el lobby catalufo en Irlanda, los carteles en catalán y en inglés en vez de en E S P A Ñ O L. VERGÜENZA. https://t.co/nICrAiTT4X",1
4695,Joder que no se enteran... Los independentista llaman momento histórico...lo que está pasando en Cataluña... Que les dan de  comer para que no les llegue la sangre al celebro....Historico.Jaja.,0
4696,"@FuturosGamers Que te den por culo, hijo de la gran puta, a mamarla, puto indio",1
4697,@marianorajoy Yo escupo en la constitución franquista del PP. Es una basura que nos queda del franquismo como recue… https://t.co/xDWk4kP8FP,1
4698,@IruleAionMachin Habla en español catalán de mierda.,1
4699,"@nievesherrero_ publica su último libro ""Carmen"", el testimonio novelado de la hija del dictador Franco https://t.co/za1TCpRdAf https://t.co/e7XpjKsDEn",0
4700,@maxazcc No me llames Manu llámame Jade que concuerda con mis otros 23 géneros eres opresivo encerrándome en mi género masculino,0
4701,"@eclementen La del 31 para mi la ideal, y la mala suerte de existir la Alemania Nazi y la Italia Fascista",0
4702,"@PerroGorilero @guardiacivil Ahora viene cuando me acusas de llamarte facha, no?",0
4703,"(En este aspecto, podéis decirles tb que los fantasmas del fascismo los despiertan los fascistas y quienes les apoyan, no sus víctimas)",0
4704,Si haces el gilipollas y pones como condición a Pedro Sanchez el referendum catalán en lugar d la Ley Electoral o la Ley Laboral pues ahora ya te queda lloriquear... https://t.co/61MLFbmfdE,0
4705,Putas y bolleras. ⬇️ #HolaPutero https://t.co/K94BGdJaOt,1
4706,"@sanchezcastejon por eso apoyáis vosotros a terroristas de estado, tan fascistas como vosotros, por otra parte",1
4707,"@kun0ichi_ ES UNA MIERDA EL DE ESTE AÑO SUPER COMERCIAL MUY FOR KIDS 2 TERCIOS DE LAS COSAS SON USA ONLY RACISTA SALE UN YOUTUBER QUE ALGO PARECIDO AL ""DALAS VERSION USA"" en solo 2 horas lleva un porronazo de dislikes en fin",0
4708,#LaConstituciónEs  la causa del desastre independentista y del despilfarro monumental de tus impuestos vía las CC.AA #6dNadaQueCelebrar  #NoEsPaísParaMujeres ni para hombres de bien,0
4709,"Destino Bruselas (III): ""No soy independentista, pero defiendo la libertad del pueblo"" vía @elnacionalcat_e https://t.co/aEgowtlzKr",0
4710,SALVEMOS A ESE ANIMAL DE LAS GARRAS ASESINAS Y FASCISTAS YA https://t.co/VKFeQAWWN1,1
4711,"@InesArrimadas los viejos partidos son igual que los FASCISTA que los de @CiudadanosCs no te acuerdas de los CRIMINALES de tu familias o tu misma, que no aceptas a nadie que no sea un franquista como tu. Vete a cantar el cara al sol con el tu lider, el que le pica la nariz. https://t.co/fFyD6uceIM",1
4712,Un grupo de ultraderecha ataca la redacción de ‘Repubblica’ https://t.co/5zZyntyPxm https://t.co/5Fabbecgkc,0
4713,"Elisenda Alamany: ""Xavier Domènech no sería el presidente independentista ni el constitucionalista, sería el presidente de todos los catalanes"" https://t.co/sNvGUGzZTf",0
4714,"#LaConstituciónEs la continuación sutil del franquismo, a la muerte del dictador la mayoría de la gente ya estaba en contra de ese sistema, así que las clases dirigentes acordaron en renovarlo para conservar el poder y que todos estuvieran contentos.",0
4715,"@perroviejo__ @CarolNietoMesa @carthografo @aljadim Ve a Francia,Alemania o Inglaterra,di q eres independentista,insulta o acosa a policía o sal a la calle contra el Estado,veras lo q te pasa?",0
4716,Un grupo de ultraderecha ataca la redacción de ‘Repubblica’ https://t.co/Z8ieo0WXVO  Un grupo de unos 10 ultras enm… https://t.co/Vm4W95PgDM,0
4717,"Stop imponer roles de género que no son ni roles de género, son putos juguetes",0
4718,"estoy a esto *gesto con los dedos* de poner una canción marica en fb, escribir ""el que quiera entender que entienda"" y ver qué pasa*  *no pasa nada porque no creo que se cosque la peña y nunca se acaba de salir del armario ever estoy tan cansada",0
4719,@vengodelChe @amoreno_ibiza @MiguelACantin @carme_castillo_ @CarmoMPinto1 @KRLS Los supremacismos racistas son los que han matado a Europa y eso es lo que defienden los indepes. por eso solo os apoya la ultraderecha.,0
4720,"@EstrellaDammEs Putos independentista os vais a poner morados de cerveza damm y pizzas y espetec tarradellas ,Muchos ESPAÑOLES no compraran esta mierda",1
4721,"EL PAÍS: Rull cuenta su vida en prisión: “La comida era muy flatulenta"". Entre la matraca independentista de Jordi Sánchez y los peos de los consellers, vaya ""tortura"" que han sufrido los presos con vosotros.",0
4722,EL TORO ES INOCENTE E INDEPENDENTISTA.SALVEMOSLO DE LAS GARRAS DE SUS ASESINOS Y FACHAS QUE LO EXPLOTAN.MOVIMENTO SALVAR AL TORO..- https://t.co/IuEfsHsjyJ,1
4723,"Oir hablar a Puigdemont de ridículo es muy propio,sobre todo si lo hace desde Bélgica, refugio de etarras y secesionistas nazis.",1
4724,"Adelson, la ultraderecha cristiana y el freno a Irán: los tres motores de Trump sobre Jerusalén Geoestrategia global https://t.co/rIv3NcgdW3",0
4725,"@NachoNart @andreamarmol_ @pabloharour Tranquílisimo estoy, pero repito, Bea Talegón bloquea a fachas y a nazis.",0
4726,"#pornogay #gratis Gran culo negro intensamente follado (15:54) Anal, Amateur - https://t.co/RKOM2AmVc9",0
4727,Al menos 5 muertos en atentado contra un campamento de refugiados en Irak https://t.co/MByYu9tMno  Al menos cinco m… https://t.co/WML4xPkPJD,0
4728,"POR CIERTO LA MAYORIA, CASI TODOS LOS FASCISTAS, NAZIS Y PURRIA POR EL ESTILO SON CAZADORES Y A MUCHOS LES GUSTA LA TORTURA DEL TORO.",1
4729,mi vecino gay es gilipollas fin del comunicado,1
4730,"La Constitución no es fascista, otra cosa es que no te deje hacer lo que te de la gana",0
4731,@Master4LifeYT @mylifeismycrush @Hamburguino SE LO BAJA EN EL PC VIEJO PEDAZO SUBNORMAL,1
4732,@doggopuppy quien será tan subnormal como para hacer eso XD,0
4733,Trump provocando como un macarra de pacotilla  https://t.co/jtBP5lg5uR vía @elpais_inter,1
4734,@almaiaisreal Alfred es independentista,0
4735,@CesarMirandaSev Que Trump sea una nulidad como político y diplomático no le quita la razón para reconocer a Jerusalén como la capital de Israel que ya es de facto. Saludos 😊✌🏻,0
4736,"Por si habia dubida, Trump sigue confirmando que e un tarado mental.",1
4737,@angeldiaz9 @HurricaneOfFire NI A FACHAS NOS GANÁIS. https://t.co/azPB7AE9kG,0
4738,Hay alguna bollera madurita que mmmm,0
4739,@netchiken Claro que te odio. Tu no quieres que se entienda el catalán en Catalunya. Te odio con todas mis fuerzas… https://t.co/iXjjLtcdrH,1
4740,@margarineni Son homófobos. Por eso no compro @Barilla. Ni un duro a los homófobos.,0
4741,"@chinaski_97 Hijo de puta no se, igual un poco condescendiente con el nacionalismo catalán si...",0
4742,"El cuñado de Arrimadas llama ""fachas"" a Ciudadanos Demasiado tarde https://t.co/9l5zPYVE3O",0
4743,@netchiken tu respuesta dice que no crees que el catalán tendría que ser de obligatorio entendimiento. Eres un puto… https://t.co/1LTTkKqabN,1
4744,IRAK ATAQUE - Al menos 5 muertos en un atentado contra un campamento de refugiados en Irak https://t.co/opdT13VEjN https://t.co/794gNKR0tf,0
4745,"@callemarceliano Pegatina MADRID, FASCISTA Y MADRIDISTA  https://t.co/GcWaN8q2tz",1
4746,@Nex72599860 @LlunaCatalana @CiutadansCs Esto es la ultraderecha. Lamentable q la gente no se informe más y les vaya a votar el 21d,0
4747,Putos racistas. Que porque es una criatura infernal no me dejan registrar mi caballo nuevo #BreathoftheWild #NintendoSwitch https://t.co/BplVBjv1EU,0
4748,FíJATE QUE FACHAS LOS DEL PCE. Votando SÍ a la constitución del 78. https://t.co/1K7piLWgAi,0
4749,"""¿Será India una nueva China para América Latina?"" por Alfredo Toro Hardy, https://t.co/ylsH1RcREB",0
4750,Os juro que me dan náuseas cada vez que leo la palabra feminazi,0
4751,"@UNRWA_spain @a_lo_gonzo Hay que ser mentiroso para decir que los palestinos no tienen agua y que hay campos de refugiados, ya no existen.",0
4752,"Pues sí Sampi, igual su madre si se debería haber esterilizado para evitar un tarado más, que quiera decidir sobre la libertad de las personas https://t.co/QA3hIbjZw4",1
4753,"Xavi, cuñado de Inés Arrimadas, dice que Ciudadanos es un partido de fachas. Algo sabrá él sobre la COSA. Aunque solo sea por compartir mesa de tarde en tarde con la gaditana del españolismo absoluto y excluyente.",0
4754,"@FrankMorin @JordiCima @InesArrimadas Si esto es así, yo también soy facha, como Albiol y como Arrimadas. https://t.co/bPaqoympmg",0
4755,@gyrezeppeli rayos eres retrasado,0
4756,"@Chorraera El la ""andaluza"" calle Larios no tenemos a 4 gilipollas pidiendo la independencia porque estamos orgullosos de ser andaluces pero sobre todo de ser españoles, no hay más",1
4757,@Alexzerobcn @cristina_pardo Cristina Pardo facha? Chaval date una vuelta y no fumes tanto que las drogas son caca,0
4758,"Strider, un metroidvania bien pensado, divertido y que se podría decir que pilla lo mejor del género y le pone putos ninjas, me está pareciendo una joyita https://t.co/zILNpIwUYb https://t.co/i1qUGUMBVf",0
4759,"Ojalá poder hacer algo para cambiar las miles y miles de mentalidades machistas, racistas, homófobas, la de gente que hace bullying, la de la gente que se ríe cuando ven cómo matan a un animal, está todo tan mal y apenas hay cambios",0
4760,"Que no mientas más ni tu ni los de tu partido, soys igual de fachas en moderno que los otros XD y con algo más de estudios. https://t.co/AXvYwxwH1g",1
4761,"@FonsiCensurado @Twitter @policia Qué pasa que por ser de ideología ""fascista"" no tengo derecho a expresar mis opiniones??",0
4762,"""El dictador más sanguinario del siglo XX"" Qué huevos tiene mi prima https://t.co/gvMrIFRJHv",0
4763,"@Hitler____Braun QUE RACISTA, MISÓGINA, HOMÓFOBA, FASCISTA, EXTREMISTA Y SARISTA ERES! AL PAREDÓN!!!!!",1
4764,"Aquí tiene razón Cotarelo, lo que pasa es que hay otros malvados fascistas españoles como yo, que de lo que acusamos al independentismo es de ser un movimiento vinculado a rentas medias/altas. El viaje a Bruselas como muestra.  https://t.co/V4fXKPwkMm",0
4765,"PODEMOS no es mas que la voz de los perroflautas. Nada más.   Hablan para los perroflautas...Se visten para ellos. Por eso sus pintas de andrajosos a pesar de estarse llevando más de 100,000 por año. No pueden desentonar con su público.",1
4766,El cuñado de Arrimadas le juega una mala pasada aRivera: «Ya hace tiempo» que Ciudadanos es facha https://t.co/oAmFZxqKpM,0
4767,"EUROPA EN BREVE | @MiguelUrban acusa a las instituciones y gobiernos de la UE de ser ""cómplices de las violaciones sistemáticas de los derechos humanos y del Derecho Internacional por parte del Estado turco"" https://t.co/jUuq6ICuvD https://t.co/Z5eHLdZ7cW",0
4768,@gavroche84 ¿Porque son fachas?,0
4769,@Errasti13 puto nazi / puto rojo,1
4770,"@6SamD —supondrá que no esta subestimando al demonio,quien no cree en.perjuicios o diferencia de género. Solo cree… https://t.co/rKJK7Q3w7i",0
4771,Me comes el coño hija de puta franquista saca al feto ya o tirate el puto pedo pero HAZ ALGO https://t.co/IAvFBQBGB5,1
4772,"@leezarraga @ramoncotarelo Fernando, recuerde que Ramón tiene dignidad y no es un franquista de mierda como usted que lo hace todo por interés pecuniario. Por favor, no difame, imbécil.",1
4773,"El cuñado de Arrimadas llama ""fachas"" a Ciudadanos https://t.co/VQPELguHmP vía @Elperiodico",0
4774,¿A lo mejor la loca - además de ignorante - es usted? https://t.co/N0v2051K8U … https://t.co/60iMzC8Tgw  ¿A lo mejor la loca - además de ignorante - es usted? https://t.co/N0v2051K8U …  (OscarDS),1
4775,"El cinturón rojo para los catalanes premium (indy friendly): incultos, fachas con escopeta, cáncer cultural, charnegolandia inadaptada.  #somriures https://t.co/KH5Iv8XN2B",1
4776,Mi culo es la mas top noche loca de que no es de viejos como en todas partes https://t.co/6jCoRTEduH,0
4777,"Es paradójico que un fascista xenófobo como Trump justifique esta decisión alegando que así se llegaría a la paz, ¿a la paz se llega mediante la partición y robo de la tierra palestina para crear el estado sionista de Israel?",1
4778,"@ppmoncloaravaca La Dictadura Franquista es vuestro fundamento, ideología y origen. Sois la versión moderna de #FETYDELASJONS. https://t.co/GiLfbWUdJA",1
4779,"@quimeradenotre @Motarrd1 @PartidoPACMA @cunadometro A su vez que no es lo mismo ser cristiano que catolico , pero tu eres CATETA.",1
4780,"#noespaísparamujeres “El feminismo, un movimiento de odio, es una industria millonaria” https://t.co/fisTFBR8L9",0
4781,El cuñado de Arrimadas le juega una mala pasada a Rivera: «Ya hace tiempo» que Ciudadanos es facha https://t.co/tpQpkBNfO7,0
4782,"@oscareitor21 @CNICatalunya Los gallegos viejos, en gran parte, son basura franquista.  Entre los jóvenes ya hay mucha más dignidad.",1
4783,@sorluciacaram Señora si se encarcelara por ser independentista media Cataluña estaría en la cárcel... A quién quieren engañar con esta gilipoyez? @sorluciacaram #cataluña,0
4784,@arniau @toniapelagica @gabrielrufian Jaque mate. Ni la ultraderecha Belga le va a librar en sus mañas trileras. https://t.co/8I3e2bIj5o,0
4785,@hcsaug @Santi_ABASCAL El fascismo no tiene límites. Todos los que no piensen como don Albert somos fascistas. Con esos argumentos será mucho mejor que te quedes en casa 🇪🇸🍀,0
4786,"@Soniademocraci1 @DaniMateoAgain @miqueliceta Usted no sabe lo que es un fascista, le recomiendo leer un poco sobre Franco, Hitler o Musolini",0
4787,Cuando eres retrasado profundo y te das cuenta (Va a coger un vuelo a las 7) AJAJAJAJ https://t.co/rg71Rs21Se,0
4788,"El hermano de bae no quiere conocerme porque piensa que soy latina... vaya, quizás yo no quiero conocerte porque eRES SUBNORMAL.",1
4789,Victoria de los colonos y la ultraderecha. https://t.co/lsUj2VrSjf,0
4790,"Triste que haya que explicar esto pero va: Si eres hetero no debes usar maricón porque es una palabra ofensiva dirigida a la comunidad gay, pero en la propia comunidad sí se puede usar porque es reapropiación del insulto. Que os lo hay que explicar todo mascadito. #OTDirecto6D",0
4791,"@lukilucke66 @DalasReview Bloqueao socio, por subnormal.",1
4792,@FranHervias y no será porqué estais aparcados en una zona de discapacitados???,0
4793,"Según Iglesias,las cortes con comunistas que diseñaron el sistema democrático actual,eran franquista.Que asco de tío.",1
4794,Cuando soy tan subnormal que me está hasta gustando estudiar Historia de cuatro temas en cuatro temas.,0
4795,"Así se 'enganchan' un marrullero podemita y un provocador independentista: reproches, acusaciones y 'navajazos https://t.co/gx2TtPxrZX vía @Periodistadigit",1
4796,mood: me he puesto como una loca a saltar simulando que tocaba la guitarra a toda hostia las canciones de the pretty reckless,0
4797,@noendzukic - Gitana  - Ostia es mucho más gitana de lo que pensaba pero me cae bien,0
4798,"@maestropinzhao @pitespanol @arturelpayaso2 Vox son fascistas neonazis, Cs más de lo mismo y están ya robando.",1
4799,EL QUE VEA ESTO ES MARICO #GuantaConElMatatan,0
4800,Hasta la gorda evasora fascista se da cuenta que lo de los jubilados es una vergüenza Eso votaron https://t.co/GN3K3XZ9Ie,1
4801,Esta gente se hace llamar madridista... Luego nos extrañamos si dicen que somos una afición de mierda https://t.co/weT2ZM7Y5g,0
4802,Yo en verdad no sé pa qué menciono al mongolo este si se ve desde lejos que sólo quiere tener un tuit viral y aumentar su ego porque quiere hacerse destacar en un mundo liberal como este.,0
4803,¿Por qué las ciruelas negras son rojas cuando están verdes? 😂,0
4804,El cuñado de Arrimadas llama ‘fachas’ a Cs  @lavanguardia https://t.co/tMtV3IkBcj,0
4805,"El negro es un color neutro, para algo que se puede omitir (como el enunciado)  La respuesta va en puto color azul porque es lo importante del ejercicio, el objetivo final de éste.",0
4806,El cuñado de Arrimadas le juega una mala pasada a  Rivera: «Ya hace tiempo» que Ciudadanos es facha https://t.co/4aDbnrtTJ2,0
4807,@Seazalassa Sorpresa no pero asco mucho! En pleno siglo XXI el feminismo hace mas falta que nunca,0
4808,@J_Erre_Ese Aquí la violencia de género es violencia machista.,0
4809,¿Por qué las ciruelas negras son rojas cuando están verdes?,0
4810,El cuñado de Arrimadas llama 'fachas' a Cs https://t.co/hFzCAeGUM4,0
4811,¿Por qué las ciruelas negras son rojas cuando están verdes? https://t.co/yhij50R2ot #frasesgraciosas #humor,0
4812,España.fabrica de fascistas. https://t.co/p51e4SV8me,0
4813,Sobre fascismo y feminismo: la renovación de la ultraderecha europea | @ctxt_es  @nu_alabao https://t.co/3FeDz7okY9,0
4814,@Frajagolo Ese hedor es la mierda fascista con la k a veces hablo tal que ahora,1
4815,"""Te van más los coños, o sea, que eres lesbiana""  ¿La transfobia bien, anónimx? https://t.co/jTOzsk1j0y",0
4816,@Mery_pq Eso q va por mi? Te reviento loca q se donde vives,1
4817,@BryanXpIosion dije hostia qué lindo voy a zorrearle pero emerson me dijo que eras gay :(,0
4818,¿A lo mejor la loca - además de ignorante - es usted? https://t.co/oj4FEMjpdP,1
4819,"El cuñado de Arrimadas llama ""fachas"" a Ciudadanos https://t.co/9zweCDeg7Z vía @Elperiodico",0
4820,@KRLS  @JuntsXCat  @Esquerra_ERC  puigdemon te juzga España y no Bélgica. Y ten COJONES a volver como buen INDEPENDENTISTA,0
4821,"@BerTromb Bueno... que hicieron? Gritarles ""Lerrouxistas"" y ""fascistas""? Habrán sido de los primeros en darse cuenta...",0
4822,Un cuñado llama facha cuñado a Ciudadanos es llamado facha por un cuñado de... bucle que acaba con el Universo https://t.co/AZYJRINyOk,0
4823,"@Diario_16 Toda esta basura sucia tendrían que estar en prisión,el recto de su vida.Por corrupto,ladrones,fascistas, MANIPULADORES.",1
4824,"Tampoco se cierra al puerta del Estado donde no dejan de ingresar politicos ANTIESPAÑOLES, pagados por paises extranjeros y miles de asesores y enchufados a los que parece que tenemos que mantener hasta que doblen, que con tan buena vida seguro que sera tarde.",0
4825,@Miguelachio_ @NicolasssLm pa q marico pa botar la carrera de nuevo por jugar truco y fumar marihuana en las malocas? yo aprendi de mi error ya,0
4826,En tal caso soy facha. https://t.co/1gn6NqVaKg,0
4827,"@pablitoooo96 Y la de cualquier país con gobiernos de inútiles, sólo que trump es como el inútil supremo",1
4828,@nyxmoonlight significa que maricon muerto abono pa mi huerto,1
4829,"@Abeluky18 @TodoConCorazon @loveanonimos @Fiebre_Maldini Tu lo que eres es subnormal, punto.",1
4830,"@netchiken @CCivicaCatalana Demagogo eres tu, haciendo creer q Catalunya está reconocida como nación y q no hay nin… https://t.co/9w6wXzoVt2",0
4831,"@lector1975 @MininoOscuro @CiudadanosCs @InesArrimadas @cupnacional ME VERAS TU HACERME PAJAS MARICON, YA QUISIERAS JAJAJAJJA",1
4832,"@XveggX @PilarRiesco2 @quikesan @cristina_pardo Enhorabuena, ya sois igual que los nazis",1
4833,MADRID Buscan hogar IRIS BLANCA Y NEGRA  Y PELUSA CLARITA son ideales y jovencitas 5 meses Sería ideal que se fueran juntas  648068433 https://t.co/zJdEvKExfw,0
4834,"Puto negro que te quemaste cuando naciste, eh pero no soy racista eh, frena hermano.",1
4835,"@ShowkerBcn @FrayJosepho Hay 5 exiliados, uno expresidente Catalán y 4 en la cárcel, entre ellos el expresidente. De verdad crees que son amigos de los que han hecho que sea así?",0
4836,El cuñado de Arrimadas le juega una mala pasada a Rivera: «Ya hace tiempo» que Ciudadanos es facha https://t.co/gp31XoX4mQ #noticias #España https://t.co/7bCPOOqz0z,0
4837,"@totescomarques3 @Csar40137203 @vmm7773 Ningún independentista ha cometido ningún delito, que yo sepa.  https://t.co/C84Wd8wzvQ",0
4838,"@LaVanguardia Y lo bien que les va siendo fachas, que no es gratis https://t.co/WKBgVwZfdF",1
4839,@LordBazingga - lol tiene un avatar de Sheldon - puto perro catalán enfin,1
4840,Vaya subnormal jaja  Vaya subnormal jaja pero es buen tío https://t.co/giw2MtBsms,0
4841,"@ramoncotarelo Y en el medio no hay nada jaja, menudo subnormal eres",0
4842,Pero cómo eres TAN DIVA Y TAN BONITA Y TAN GENIAL E... — ME MEO QUE ESTOY EN PIJAMA Y CON PELOS DE LOCA ORDE... https://t.co/fkXwFBdd7l,0
4843,"@MTrujilloBerges @MmrjMrj @dbdjz @logela Que no,que no,que no soy un fascista,que nunca lo he sido y jamás lo seré,además para serlo tendría que ser independentista y estoy hasta el nabo que el independentismo le falte el respeto a los españoles ¿Te enteras?",0
4844,"@PedromartinezCT @marianorajoy Una persona tan instruida como usted seguro sabe a quien me refiero cuando hablo de ""herederos del dictador"".",0
4845,"La  que hizo la Transición fue dar carta de legalidad a un pacto con un régimen fascista, apoyado en la cobardía de unos políticos presuntamente demócratas que no tuvieron la dignidad el de romper con los valedores del dictador. https://t.co/IdzkpgT5XI",0
4846,"@pepll51 @ismael_spain A ver, falso Joussif Suarov @pepll51  ME ESTÁS ANENAZANDO además de llamarme fascista. Qué poco os queda a los falsos anónimos si prospera la modificación de la Ley sobre redes sociales. Pero he de informarte que es el propio subinspector de Mossos quien publicó su Azaña. Pringao",0
4847,Soy yo o los de mi espectacular boda gitana son actores repetidos? Porque me suenan de otras bodas.,0
4848,Trump inicia en Utah la drástica reducción de las reservas indias y parques naturales https://t.co/ldD2deMM2B https://t.co/Tw7MJmllRz,0
4849,Por qué Pablo ve fascistas. Por christinalosada https://t.co/OCYq27sk9z #Podemos #Cataluña https://t.co/f0Auo9vPAg,0
4850,"si usas maricón como insulto y para hacer daño, obviamente me va a molestar porque estas dejando claro lo homófobx que eres, si me lo dices de coña o porque tienes confianza, me da absolutamente igual. Ahí está la diferencia: en la intención. https://t.co/IF8VUGdtqh",0
4851,"@eduardown5 @Atleti Me encantan todos los comentarios que tienes siendo vapuleado como el subnormal que eres. Enhorabuena, has conseguido que me descojone xd",1
4852,"La Constitución que quiere el PSOE: «Matrimonio» homosexual, muerte «digna» y laicidad del Estado https://t.co/wxzWvKijEO  De momento no han hablado de expropiar a la Iglesia todas sus posesiones. Pero todo se andará.",0
4853,@SrJorkiwi iba a poner facha-facha pero ya no tiene gracia,0
4854,"@listocomics Joder, así que para Antena3, Constitución = Franquismo. No los hacía yo tan progres.",0
4855,@Frajagolo @josemariacanals @europapress Veo que has corregido el twit. Ya lo había entendido.  A ver si el retrasado eres tu,0
4856,@RaquelRp39 @Julio_Rodr_ @UnidasxMadrid Y tú me hablas de fascismo....mírate al espejo y veras a una fascista como la copa de un pino.,1
4857,"- ""Maricón"" lo usan los heteros para oprimir a los gays  - Un gay no puede oprimir a otro gay por ser gay  - Lo usamos para que no afecte tanto cuando un homófobo de mierda nos lo llama  It's not that deep chica https://t.co/ofMnujtEZi",0
4858,"@libermanmartin Joder, falta le hace a los indios ya que van de fracaso en fracaso en la liga de campeones. El Cholo creo que ya está preparando su bagaje para largarse a otros lares.",0
4859,"@txibis1961 @SiPeroNo1 La realidad es que estamos gobernados por fascistas. Contra eso, nosotros no podemos hacer nada. Contra eso, os necesitamos.",0
4860,"El patriotismo es tedioso. Y eso que se ha dado en llamar ""patriotismo constitucional"" es, además, una estafa. #Constitucion",0
4861,"Claro , por eso estas huido y eres un catalán clandestino .... bien carletes https://t.co/YpOC4iBlaa",0
4862,"¡Nooooooooooo!  Eso, listillo, despertarís a los fascistas... https://t.co/WXh4SGI4SB",0
4863,@SrtoMistake Atacar a un homófoba con machismo es echar mierda sobre la mierda y al final solo acabamos teniendo una mierda enorme.,0
4864,@netchiken @CCivicaCatalana Q te tomo por independentista? Pero que dices loco?,0
4865,No somos racistas pero algunas latinas miran con una cara ...que parecen brujas...joder,1
4866,Yo diciendo esas mariqueras y en abril cuando cumpla 21 será como que RUMBA MARICO SI CAÑA JAJAJAJA PIDETE OTRO QUE DE AQUI ME VOY VOLTEADO pero responsablemente,0
4867,"@Schuma78 Pero oiga, que los fachas somos el resto, ellos no...",0
4868,"NACIONAL |  Dice que no volverá a Cataluña sin ""garantías"" de que se permitirá un Govern independentista si gana  https://t.co/oZvPnVZ1Pq",0
4869,"NO COMO EL OTRO PUTO SUBNORMAL, QUE ME ESTA DANDO LA TARDE Y ME ENTRAN GAMAS DW LEVANTARME, ROMPER UNA VENTANA Y DEFENESTRARLO.",1
4870,El cuñado de Arrimadas llama ?fachas? a Ciudadanos https://t.co/NHfECmLbL0,0
4871,"@leolarav @RicardAris @spunkmayer @waltzing_piglet @mjdelrio @josepramonbosch Ni eres troll, ni eres facha. Simplemente no tienes argumentos y te justificas en hechos que no han ocurrido. Ciao.",0
4872,".@miqueliceta en #MasValeTarde: Debemos de ser capacess de formar un gobierno no independentista, estable y duradero.",0
4873,@Porzingod_ @Isrardi155 Digale a ese facha que usted es mejor que él https://t.co/QXINfWBW2G,0
4874,El cuñado de Arrimadas llama 'fachas' a Ciudadanos https://t.co/D3ii5DCEhF https://t.co/wrGDeo6ZAK,0
4875,"Bienvenido a tu nueva casa ! Demuestras tener cojones x venir en la situación q estamos !! Esta será tu afición @FondoSur1904 !! Nunca dejan de animar , esperamos salir de ahí y celebrar muchas victorias juntos #forzamalaga @igmiqu https://t.co/Ln29npyk3x",0
4876,X.Albiol: 'Ser independentista está pasado de moda'. https://t.co/m5IlgF2j91,0
4877,Twitter: o somos fachas o somos  rojos.  1936.  (Lección olvidada en 140),0
4878,DÉJALO LOS FACHAS SE CREEN QUE TODOS SON COMO ELLOS EL PPSOECS LES PAGA POR DIFAMAR NO SABEN LO QUE ES SER !!!HONRADO https://t.co/IVOFZ738ha,1
4879,"@sissycastro @DamnLau Estamos locos? Yo entiendo que un gay pueda sentir vergüenza al que sepan que es gay, y más como aún es la sociedad, de verdad lo que decís para defender lo indefendible",0
4880,"Uff  Mundo, habrá tongo! :  se inpugnaran mesas, haran LO QUE SEA para humdir el voto independentista.  Listen world: Spanish govt doesn’t allow international Observers at 21D catalan elections!!   #HelpCatalonia https://t.co/UhNujTTkIy",0
4881,"@GuilleAlbelda @MonederoJC Aún no conozco un facha demócrata, va contra su adn!",0
4882,@Sergioshlero  Before: un maricón cuqui y bonito parece majo voy a seguirle Now: ai es muy atento y cuqui a ver si acabamos hablando más a menudo,0
4883,@Marta_Morata por bollera mala...  pd: te pegan unos pendientes largos así tipo hoja que no sé si te gustan pero te pegan,0
4884,Si defiendo la Constitución soy facha. Voto una mayoría por ella. Eran fachas?,0
4885,Ha llegado el Excmo. Panchito.,1
4886,"#felizdiadelaconstitucion Yo creo que detrás de todo este tinglao* catalán, no son los rusos los que están detrás, ni los separatistas, ni los unionistas...no no...Aquí detrás de esto sólo están los CHINOS! Que se están forrando vendiendo banderitas de todos los colores y formas. https://t.co/HnduMBhJAr",0
4887,"@ignaciadepano Ojo al dato: vecinas de Santa Coloma. Creen que con una simple charla pueden convencer a un charnego, pues todos los indepes saben que los charnegos son simples de mente.  Doy por hecho que todo es un invent, pero esa piulada es muy reveladora.",1
