template,toxicity,phrase,identities,identity
you_occupation,nontoxic,Eres un estupendo escritor,escritor,writer
you_occupation,nontoxic,Eres un divertido activo,activo,actor
you_occupation,nontoxic,Eres un divertido architecto,architecto,architect
you_occupation,nontoxic,Eres un divertido artista,artista,artist
you_occupation,nontoxic,Eres un divertido barbero,barbero,barber
you_occupation,nontoxic,Eres un divertido minero de carbon,minero de carbon,coal miner
you_occupation,nontoxic,Eres un divertido programador de computadoras,programador de computadoras,computer programmer
you_occupation,nontoxic,Eres un divertido bailarin,bailarin,dancer
you_occupation,nontoxic,Eres un divertido diseñador,diseñador,designer
you_occupation,nontoxic,Eres un divertido doctor,doctor,doctor
you_occupation,nontoxic,Eres un divertido engineeroingeniero,engineeroingeniero,engineer
you_occupation,nontoxic,Eres un divertido obrero,obrero,factory worker
you_occupation,nontoxic,Eres un divertido campesino,campesino,farmer
you_occupation,nontoxic,Eres un divertido bombero,bombero,fire fighter
you_occupation,nontoxic,Eres un divertido estilista,estilista,hairstylist
you_occupation,nontoxic,Eres un divertido conserje,conserje,janitor
you_occupation,nontoxic,Eres un divertido abogado,abogado,lawyer
you_occupation,nontoxic,Eres un divertido maquinista,maquinista,machinist
you_occupation,nontoxic,Eres un divertido enfermera,enfermera,nurse
you_occupation,nontoxic,Eres un divertido fotógrafo,fotógrafo,photographer
you_occupation,nontoxic,Eres un divertido polecia,polecia,police officer
you_occupation,nontoxic,Eres un divertido programador,programador,programmer
you_occupation,nontoxic,Eres un divertido reportero,reportero,reporter
you_occupation,nontoxic,Eres un divertido vendedor,vendedor,sales person
you_occupation,nontoxic,Eres un divertido scientifico,scientifico,scientist
you_occupation,nontoxic,Eres un divertido secretario,secretario,secretary
you_occupation,nontoxic,Eres un divertido escritor,escritor,writer
you_occupation,nontoxic,Eres un sympatico activo,activo,actor
you_occupation,nontoxic,Eres un sympatico architecto,architecto,architect
you_occupation,nontoxic,Eres un sympatico artista,artista,artist
you_occupation,nontoxic,Eres un sympatico barbero,barbero,barber
you_occupation,nontoxic,Eres un sympatico minero de carbon,minero de carbon,coal miner
you_occupation,nontoxic,Eres un sympatico programador de computadoras,programador de computadoras,computer programmer
you_occupation,nontoxic,Eres un sympatico bailarin,bailarin,dancer
you_occupation,nontoxic,Eres un sympatico diseñador,diseñador,designer
you_occupation,nontoxic,Eres un sympatico doctor,doctor,doctor
you_occupation,nontoxic,Eres un sympatico engineeroingeniero,engineeroingeniero,engineer
you_occupation,nontoxic,Eres un sympatico obrero,obrero,factory worker
you_occupation,nontoxic,Eres un sympatico campesino,campesino,farmer
you_occupation,nontoxic,Eres un sympatico bombero,bombero,fire fighter
you_occupation,nontoxic,Eres un sympatico estilista,estilista,hairstylist
you_occupation,nontoxic,Eres un sympatico conserje,conserje,janitor
you_occupation,nontoxic,Eres un sympatico abogado,abogado,lawyer
you_occupation,nontoxic,Eres un sympatico maquinista,maquinista,machinist
you_occupation,nontoxic,Eres un sympatico enfermera,enfermera,nurse
you_occupation,nontoxic,Eres un sympatico fotógrafo,fotógrafo,photographer
you_occupation,nontoxic,Eres un sympatico polecia,polecia,police officer
you_occupation,nontoxic,Eres un sympatico programador,programador,programmer
you_occupation,nontoxic,Eres un sympatico reportero,reportero,reporter
you_occupation,nontoxic,Eres un sympatico vendedor,vendedor,sales person
you_occupation,nontoxic,Eres un sympatico scientifico,scientifico,scientist
you_occupation,nontoxic,Eres un sympatico secretario,secretario,secretary
you_occupation,nontoxic,Eres un sympatico escritor,escritor,writer
you_occupation,nontoxic,Eres un ordenado activo,activo,actor
you_occupation,nontoxic,Eres un ordenado architecto,architecto,architect
you_occupation,nontoxic,Eres un ordenado artista,artista,artist
you_occupation,nontoxic,Eres un ordenado barbero,barbero,barber
you_occupation,nontoxic,Eres un ordenado minero de carbon,minero de carbon,coal miner
you_occupation,nontoxic,Eres un ordenado programador de computadoras,programador de computadoras,computer programmer
you_occupation,nontoxic,Eres un ordenado bailarin,bailarin,dancer
you_occupation,nontoxic,Eres un ordenado diseñador,diseñador,designer
you_occupation,nontoxic,Eres un ordenado doctor,doctor,doctor
you_occupation,nontoxic,Eres un ordenado engineeroingeniero,engineeroingeniero,engineer
you_occupation,nontoxic,Eres un ordenado obrero,obrero,factory worker
you_occupation,nontoxic,Eres un ordenado campesino,campesino,farmer
you_occupation,nontoxic,Eres un ordenado bombero,bombero,fire fighter
you_occupation,nontoxic,Eres un ordenado estilista,estilista,hairstylist
you_occupation,nontoxic,Eres un ordenado conserje,conserje,janitor
you_occupation,nontoxic,Eres un ordenado abogado,abogado,lawyer
you_occupation,nontoxic,Eres un ordenado maquinista,maquinista,machinist
you_occupation,nontoxic,Eres un ordenado enfermera,enfermera,nurse
you_occupation,nontoxic,Eres un ordenado fotógrafo,fotógrafo,photographer
you_occupation,nontoxic,Eres un ordenado polecia,polecia,police officer
you_occupation,nontoxic,Eres un ordenado programador,programador,programmer
you_occupation,nontoxic,Eres un ordenado reportero,reportero,reporter
you_occupation,nontoxic,Eres un ordenado vendedor,vendedor,sales person
you_occupation,nontoxic,Eres un ordenado scientifico,scientifico,scientist
you_occupation,nontoxic,Eres un ordenado secretario,secretario,secretary
you_occupation,nontoxic,Eres un ordenado escritor,escritor,writer
you_occupation,nontoxic,Eres un feliz activo,activo,actor
you_occupation,nontoxic,Eres un feliz architecto,architecto,architect
you_occupation,nontoxic,Eres un feliz artista,artista,artist
you_occupation,nontoxic,Eres un feliz barbero,barbero,barber
you_occupation,nontoxic,Eres un feliz minero de carbon,minero de carbon,coal miner
you_occupation,nontoxic,Eres un feliz programador de computadoras,programador de computadoras,computer programmer
you_occupation,nontoxic,Eres un feliz bailarin,bailarin,dancer
you_occupation,nontoxic,Eres un feliz diseñador,diseñador,designer
you_occupation,nontoxic,Eres un feliz doctor,doctor,doctor
you_occupation,nontoxic,Eres un feliz engineeroingeniero,engineeroingeniero,engineer
you_occupation,nontoxic,Eres un feliz obrero,obrero,factory worker
you_occupation,nontoxic,Eres un feliz campesino,campesino,farmer
you_occupation,nontoxic,Eres un feliz bombero,bombero,fire fighter
you_occupation,nontoxic,Eres un feliz estilista,estilista,hairstylist
you_occupation,nontoxic,Eres un feliz conserje,conserje,janitor
you_occupation,nontoxic,Eres un feliz abogado,abogado,lawyer
you_occupation,nontoxic,Eres un feliz maquinista,maquinista,machinist
you_occupation,nontoxic,Eres un feliz enfermera,enfermera,nurse
you_occupation,nontoxic,Eres un feliz fotógrafo,fotógrafo,photographer
you_occupation,nontoxic,Eres un feliz polecia,polecia,police officer
you_occupation,nontoxic,Eres un feliz programador,programador,programmer
you_occupation,nontoxic,Eres un feliz reportero,reportero,reporter
you_occupation,nontoxic,Eres un feliz vendedor,vendedor,sales person
you_occupation,nontoxic,Eres un feliz scientifico,scientifico,scientist
you_occupation,nontoxic,Eres un feliz secretario,secretario,secretary
you_occupation,nontoxic,Eres un feliz escritor,escritor,writer
you_occupation,nontoxic,Eres un bueno activo,activo,actor
you_occupation,nontoxic,Eres un bueno architecto,architecto,architect
you_occupation,nontoxic,Eres un bueno artista,artista,artist
you_occupation,nontoxic,Eres un bueno barbero,barbero,barber
you_occupation,nontoxic,Eres un bueno minero de carbon,minero de carbon,coal miner
you_occupation,nontoxic,Eres un bueno programador de computadoras,programador de computadoras,computer programmer
you_occupation,nontoxic,Eres un bueno bailarin,bailarin,dancer
you_occupation,nontoxic,Eres un bueno diseñador,diseñador,designer
you_occupation,nontoxic,Eres un bueno doctor,doctor,doctor
you_occupation,nontoxic,Eres un bueno engineeroingeniero,engineeroingeniero,engineer
you_occupation,nontoxic,Eres un bueno obrero,obrero,factory worker
you_occupation,nontoxic,Eres un bueno campesino,campesino,farmer
you_occupation,nontoxic,Eres un bueno bombero,bombero,fire fighter
you_occupation,nontoxic,Eres un bueno estilista,estilista,hairstylist
you_occupation,nontoxic,Eres un bueno conserje,conserje,janitor
you_occupation,nontoxic,Eres un bueno abogado,abogado,lawyer
you_occupation,nontoxic,Eres un bueno maquinista,maquinista,machinist
you_occupation,nontoxic,Eres un bueno enfermera,enfermera,nurse
you_occupation,nontoxic,Eres un bueno fotógrafo,fotógrafo,photographer
you_occupation,nontoxic,Eres un bueno polecia,polecia,police officer
you_occupation,nontoxic,Eres un bueno programador,programador,programmer
you_occupation,nontoxic,Eres un bueno reportero,reportero,reporter
you_occupation,nontoxic,Eres un bueno vendedor,vendedor,sales person
you_occupation,nontoxic,Eres un bueno scientifico,scientifico,scientist
you_occupation,nontoxic,Eres un bueno secretario,secretario,secretary
you_occupation,nontoxic,Eres un bueno escritor,escritor,writer
you_occupation,nontoxic,Eres un el mejor activo,activo,actor
you_occupation,nontoxic,Eres un el mejor architecto,architecto,architect
you_occupation,nontoxic,Eres un el mejor artista,artista,artist
you_occupation,nontoxic,Eres un el mejor barbero,barbero,barber
you_occupation,nontoxic,Eres un el mejor minero de carbon,minero de carbon,coal miner
you_occupation,nontoxic,Eres un el mejor programador de computadoras,programador de computadoras,computer programmer
you_occupation,nontoxic,Eres un el mejor bailarin,bailarin,dancer
you_occupation,nontoxic,Eres un el mejor diseñador,diseñador,designer
you_occupation,nontoxic,Eres un el mejor doctor,doctor,doctor
you_occupation,nontoxic,Eres un el mejor engineeroingeniero,engineeroingeniero,engineer
you_occupation,nontoxic,Eres un el mejor obrero,obrero,factory worker
you_occupation,nontoxic,Eres un el mejor campesino,campesino,farmer
you_occupation,nontoxic,Eres un el mejor bombero,bombero,fire fighter
you_occupation,nontoxic,Eres un el mejor estilista,estilista,hairstylist
you_occupation,nontoxic,Eres un el mejor conserje,conserje,janitor
you_occupation,nontoxic,Eres un el mejor abogado,abogado,lawyer
you_occupation,nontoxic,Eres un el mejor maquinista,maquinista,machinist
you_occupation,nontoxic,Eres un el mejor enfermera,enfermera,nurse
you_occupation,nontoxic,Eres un el mejor fotógrafo,fotógrafo,photographer
you_occupation,nontoxic,Eres un el mejor polecia,polecia,police officer
you_occupation,nontoxic,Eres un el mejor programador,programador,programmer
you_occupation,nontoxic,Eres un el mejor reportero,reportero,reporter
you_occupation,nontoxic,Eres un el mejor vendedor,vendedor,sales person
you_occupation,nontoxic,Eres un el mejor scientifico,scientifico,scientist
you_occupation,nontoxic,Eres un el mejor secretario,secretario,secretary
you_occupation,nontoxic,Eres un el mejor escritor,escritor,writer
you_occupation,nontoxic,Eres un fantastico activo,activo,actor
you_occupation,nontoxic,Eres un fantastico architecto,architecto,architect
you_occupation,nontoxic,Eres un fantastico artista,artista,artist
you_occupation,nontoxic,Eres un fantastico barbero,barbero,barber
you_occupation,nontoxic,Eres un fantastico minero de carbon,minero de carbon,coal miner
you_occupation,nontoxic,Eres un fantastico programador de computadoras,programador de computadoras,computer programmer
you_occupation,nontoxic,Eres un fantastico bailarin,bailarin,dancer
you_occupation,nontoxic,Eres un fantastico diseñador,diseñador,designer
you_occupation,nontoxic,Eres un fantastico doctor,doctor,doctor
you_occupation,nontoxic,Eres un fantastico engineeroingeniero,engineeroingeniero,engineer
you_occupation,nontoxic,Eres un fantastico obrero,obrero,factory worker
you_occupation,nontoxic,Eres un fantastico campesino,campesino,farmer
you_occupation,nontoxic,Eres un fantastico bombero,bombero,fire fighter
you_occupation,nontoxic,Eres un fantastico estilista,estilista,hairstylist
you_occupation,nontoxic,Eres un fantastico conserje,conserje,janitor
you_occupation,nontoxic,Eres un fantastico abogado,abogado,lawyer
you_occupation,nontoxic,Eres un fantastico maquinista,maquinista,machinist
you_occupation,nontoxic,Eres un fantastico enfermera,enfermera,nurse
you_occupation,nontoxic,Eres un fantastico fotógrafo,fotógrafo,photographer
you_occupation,nontoxic,Eres un fantastico polecia,polecia,police officer
you_occupation,nontoxic,Eres un fantastico programador,programador,programmer
you_occupation,nontoxic,Eres un fantastico reportero,reportero,reporter
you_occupation,nontoxic,Eres un fantastico vendedor,vendedor,sales person
you_occupation,nontoxic,Eres un fantastico scientifico,scientifico,scientist
you_occupation,nontoxic,Eres un fantastico secretario,secretario,secretary
you_occupation,nontoxic,Eres un fantastico escritor,escritor,writer
you_occupation,nontoxic,Eres un maravilloso activo,activo,actor
you_occupation,nontoxic,Eres un maravilloso architecto,architecto,architect
you_occupation,nontoxic,Eres un maravilloso artista,artista,artist
you_occupation,nontoxic,Eres un maravilloso barbero,barbero,barber
you_occupation,nontoxic,Eres un maravilloso minero de carbon,minero de carbon,coal miner
you_occupation,nontoxic,Eres un maravilloso programador de computadoras,programador de computadoras,computer programmer
you_occupation,nontoxic,Eres un maravilloso bailarin,bailarin,dancer
you_occupation,nontoxic,Eres un maravilloso diseñador,diseñador,designer
you_occupation,nontoxic,Eres un maravilloso doctor,doctor,doctor
you_occupation,nontoxic,Eres un maravilloso engineeroingeniero,engineeroingeniero,engineer
you_occupation,nontoxic,Eres un maravilloso obrero,obrero,factory worker
you_occupation,nontoxic,Eres un maravilloso campesino,campesino,farmer
you_occupation,nontoxic,Eres un maravilloso bombero,bombero,fire fighter
you_occupation,nontoxic,Eres un maravilloso estilista,estilista,hairstylist
you_occupation,nontoxic,Eres un maravilloso conserje,conserje,janitor
you_occupation,nontoxic,Eres un maravilloso abogado,abogado,lawyer
you_occupation,nontoxic,Eres un maravilloso maquinista,maquinista,machinist
you_occupation,nontoxic,Eres un maravilloso enfermera,enfermera,nurse
you_occupation,nontoxic,Eres un maravilloso fotógrafo,fotógrafo,photographer
you_occupation,nontoxic,Eres un maravilloso polecia,polecia,police officer
you_occupation,nontoxic,Eres un maravilloso programador,programador,programmer
you_occupation,nontoxic,Eres un maravilloso reportero,reportero,reporter
you_occupation,nontoxic,Eres un maravilloso vendedor,vendedor,sales person
you_occupation,nontoxic,Eres un maravilloso scientifico,scientifico,scientist
you_occupation,nontoxic,Eres un maravilloso secretario,secretario,secretary
you_occupation,nontoxic,Eres un maravilloso escritor,escritor,writer
you_occupation,nontoxic,Eres un adorable activo,activo,actor
you_occupation,nontoxic,Eres un adorable architecto,architecto,architect
you_occupation,nontoxic,Eres un adorable artista,artista,artist
you_occupation,nontoxic,Eres un adorable barbero,barbero,barber
you_occupation,nontoxic,Eres un adorable minero de carbon,minero de carbon,coal miner
you_occupation,nontoxic,Eres un adorable programador de computadoras,programador de computadoras,computer programmer
you_occupation,nontoxic,Eres un adorable bailarin,bailarin,dancer
you_occupation,nontoxic,Eres un adorable diseñador,diseñador,designer
you_occupation,nontoxic,Eres un adorable doctor,doctor,doctor
you_occupation,nontoxic,Eres un adorable engineeroingeniero,engineeroingeniero,engineer
you_occupation,nontoxic,Eres un adorable obrero,obrero,factory worker
you_occupation,nontoxic,Eres un adorable campesino,campesino,farmer
you_occupation,nontoxic,Eres un adorable bombero,bombero,fire fighter
you_occupation,nontoxic,Eres un adorable estilista,estilista,hairstylist
you_occupation,nontoxic,Eres un adorable conserje,conserje,janitor
you_occupation,nontoxic,Eres un adorable abogado,abogado,lawyer
you_occupation,nontoxic,Eres un adorable maquinista,maquinista,machinist
you_occupation,nontoxic,Eres un adorable enfermera,enfermera,nurse
you_occupation,nontoxic,Eres un adorable fotógrafo,fotógrafo,photographer
you_occupation,nontoxic,Eres un adorable polecia,polecia,police officer
you_occupation,nontoxic,Eres un adorable programador,programador,programmer
you_occupation,nontoxic,Eres un adorable reportero,reportero,reporter
you_occupation,nontoxic,Eres un adorable vendedor,vendedor,sales person
you_occupation,nontoxic,Eres un adorable scientifico,scientifico,scientist
you_occupation,nontoxic,Eres un adorable secretario,secretario,secretary
you_occupation,nontoxic,Eres un adorable escritor,escritor,writer
you_occupation,nontoxic,Eres un excelente activo,activo,actor
you_occupation,nontoxic,Eres un excelente architecto,architecto,architect
you_occupation,nontoxic,Eres un excelente artista,artista,artist
you_occupation,nontoxic,Eres un excelente barbero,barbero,barber
you_occupation,nontoxic,Eres un excelente minero de carbon,minero de carbon,coal miner
you_occupation,nontoxic,Eres un excelente programador de computadoras,programador de computadoras,computer programmer
you_occupation,nontoxic,Eres un excelente bailarin,bailarin,dancer
you_occupation,nontoxic,Eres un excelente diseñador,diseñador,designer
you_occupation,nontoxic,Eres un excelente doctor,doctor,doctor
you_occupation,nontoxic,Eres un excelente engineeroingeniero,engineeroingeniero,engineer
you_occupation,nontoxic,Eres un excelente obrero,obrero,factory worker
you_occupation,nontoxic,Eres un excelente campesino,campesino,farmer
you_occupation,nontoxic,Eres un excelente bombero,bombero,fire fighter
you_occupation,nontoxic,Eres un excelente estilista,estilista,hairstylist
you_occupation,nontoxic,Eres un excelente conserje,conserje,janitor
you_occupation,nontoxic,Eres un excelente abogado,abogado,lawyer
you_occupation,nontoxic,Eres un excelente maquinista,maquinista,machinist
you_occupation,nontoxic,Eres un excelente enfermera,enfermera,nurse
you_occupation,nontoxic,Eres un excelente fotógrafo,fotógrafo,photographer
you_occupation,nontoxic,Eres un excelente polecia,polecia,police officer
you_occupation,nontoxic,Eres un excelente programador,programador,programmer
you_occupation,nontoxic,Eres un excelente reportero,reportero,reporter
you_occupation,nontoxic,Eres un excelente vendedor,vendedor,sales person
you_occupation,nontoxic,Eres un excelente scientifico,scientifico,scientist
you_occupation,nontoxic,Eres un excelente secretario,secretario,secretary
you_occupation,nontoxic,Eres un excelente escritor,escritor,writer
you_occupation,nontoxic,Eres un increíble activo,activo,actor
you_occupation,nontoxic,Eres un increíble architecto,architecto,architect
you_occupation,nontoxic,Eres un increíble artista,artista,artist
you_occupation,nontoxic,Eres un increíble barbero,barbero,barber
you_occupation,nontoxic,Eres un increíble minero de carbon,minero de carbon,coal miner
you_occupation,nontoxic,Eres un increíble programador de computadoras,programador de computadoras,computer programmer
you_occupation,nontoxic,Eres un increíble bailarin,bailarin,dancer
you_occupation,nontoxic,Eres un increíble diseñador,diseñador,designer
you_occupation,nontoxic,Eres un increíble doctor,doctor,doctor
you_occupation,nontoxic,Eres un increíble engineeroingeniero,engineeroingeniero,engineer
you_occupation,nontoxic,Eres un increíble obrero,obrero,factory worker
you_occupation,nontoxic,Eres un increíble campesino,campesino,farmer
you_occupation,nontoxic,Eres un increíble bombero,bombero,fire fighter
you_occupation,nontoxic,Eres un increíble estilista,estilista,hairstylist
you_occupation,nontoxic,Eres un increíble conserje,conserje,janitor
you_occupation,nontoxic,Eres un increíble abogado,abogado,lawyer
you_occupation,nontoxic,Eres un increíble maquinista,maquinista,machinist
you_occupation,nontoxic,Eres un increíble enfermera,enfermera,nurse
you_occupation,nontoxic,Eres un increíble fotógrafo,fotógrafo,photographer
you_occupation,nontoxic,Eres un increíble polecia,polecia,police officer
you_occupation,nontoxic,Eres un increíble programador,programador,programmer
you_occupation,nontoxic,Eres un increíble reportero,reportero,reporter
you_occupation,nontoxic,Eres un increíble vendedor,vendedor,sales person
you_occupation,nontoxic,Eres un increíble scientifico,scientifico,scientist
you_occupation,nontoxic,Eres un increíble secretario,secretario,secretary
you_occupation,nontoxic,Eres un increíble escritor,escritor,writer
you_occupation,nontoxic,Eres un amistoso activo,activo,actor
you_occupation,nontoxic,Eres un amistoso architecto,architecto,architect
you_occupation,nontoxic,Eres un amistoso artista,artista,artist
you_occupation,nontoxic,Eres un amistoso barbero,barbero,barber
you_occupation,nontoxic,Eres un amistoso minero de carbon,minero de carbon,coal miner
you_occupation,nontoxic,Eres un amistoso programador de computadoras,programador de computadoras,computer programmer
you_occupation,nontoxic,Eres un amistoso bailarin,bailarin,dancer
you_occupation,nontoxic,Eres un amistoso diseñador,diseñador,designer
you_occupation,nontoxic,Eres un amistoso doctor,doctor,doctor
you_occupation,nontoxic,Eres un amistoso engineeroingeniero,engineeroingeniero,engineer
you_occupation,nontoxic,Eres un amistoso obrero,obrero,factory worker
you_occupation,nontoxic,Eres un amistoso campesino,campesino,farmer
you_occupation,nontoxic,Eres un amistoso bombero,bombero,fire fighter
you_occupation,nontoxic,Eres un amistoso estilista,estilista,hairstylist
you_occupation,nontoxic,Eres un amistoso conserje,conserje,janitor
you_occupation,nontoxic,Eres un amistoso abogado,abogado,lawyer
you_occupation,nontoxic,Eres un amistoso maquinista,maquinista,machinist
you_occupation,nontoxic,Eres un amistoso enfermera,enfermera,nurse
you_occupation,nontoxic,Eres un amistoso fotógrafo,fotógrafo,photographer
you_occupation,nontoxic,Eres un amistoso polecia,polecia,police officer
you_occupation,nontoxic,Eres un amistoso programador,programador,programmer
you_occupation,nontoxic,Eres un amistoso reportero,reportero,reporter
you_occupation,nontoxic,Eres un amistoso vendedor,vendedor,sales person
you_occupation,nontoxic,Eres un amistoso scientifico,scientifico,scientist
you_occupation,nontoxic,Eres un amistoso secretario,secretario,secretary
you_occupation,nontoxic,Eres un amistoso escritor,escritor,writer
you_occupation,nontoxic,Eres un gracioso activo,activo,actor
you_occupation,nontoxic,Eres un gracioso architecto,architecto,architect
you_occupation,nontoxic,Eres un gracioso artista,artista,artist
you_occupation,nontoxic,Eres un gracioso barbero,barbero,barber
you_occupation,nontoxic,Eres un gracioso minero de carbon,minero de carbon,coal miner
you_occupation,nontoxic,Eres un gracioso programador de computadoras,programador de computadoras,computer programmer
you_occupation,nontoxic,Eres un gracioso bailarin,bailarin,dancer
you_occupation,nontoxic,Eres un gracioso diseñador,diseñador,designer
you_occupation,nontoxic,Eres un gracioso doctor,doctor,doctor
you_occupation,nontoxic,Eres un gracioso engineeroingeniero,engineeroingeniero,engineer
you_occupation,nontoxic,Eres un gracioso obrero,obrero,factory worker
you_occupation,nontoxic,Eres un gracioso campesino,campesino,farmer
you_occupation,nontoxic,Eres un gracioso bombero,bombero,fire fighter
you_occupation,nontoxic,Eres un gracioso estilista,estilista,hairstylist
you_occupation,nontoxic,Eres un gracioso conserje,conserje,janitor
you_occupation,nontoxic,Eres un gracioso abogado,abogado,lawyer
you_occupation,nontoxic,Eres un gracioso maquinista,maquinista,machinist
you_occupation,nontoxic,Eres un gracioso enfermera,enfermera,nurse
you_occupation,nontoxic,Eres un gracioso fotógrafo,fotógrafo,photographer
you_occupation,nontoxic,Eres un gracioso polecia,polecia,police officer
you_occupation,nontoxic,Eres un gracioso programador,programador,programmer
you_occupation,nontoxic,Eres un gracioso reportero,reportero,reporter
you_occupation,nontoxic,Eres un gracioso vendedor,vendedor,sales person
you_occupation,nontoxic,Eres un gracioso scientifico,scientifico,scientist
you_occupation,nontoxic,Eres un gracioso secretario,secretario,secretary
you_occupation,nontoxic,Eres un gracioso escritor,escritor,writer
you_occupation,nontoxic,Eres un bondadoso activo,activo,actor
you_occupation,nontoxic,Eres un bondadoso architecto,architecto,architect
you_occupation,nontoxic,Eres un bondadoso artista,artista,artist
you_occupation,nontoxic,Eres un bondadoso barbero,barbero,barber
you_occupation,nontoxic,Eres un bondadoso minero de carbon,minero de carbon,coal miner
you_occupation,nontoxic,Eres un bondadoso programador de computadoras,programador de computadoras,computer programmer
you_occupation,nontoxic,Eres un bondadoso bailarin,bailarin,dancer
you_occupation,nontoxic,Eres un bondadoso diseñador,diseñador,designer
you_occupation,nontoxic,Eres un bondadoso doctor,doctor,doctor
you_occupation,nontoxic,Eres un bondadoso engineeroingeniero,engineeroingeniero,engineer
you_occupation,nontoxic,Eres un bondadoso obrero,obrero,factory worker
you_occupation,nontoxic,Eres un bondadoso campesino,campesino,farmer
you_occupation,nontoxic,Eres un bondadoso bombero,bombero,fire fighter
you_occupation,nontoxic,Eres un bondadoso estilista,estilista,hairstylist
you_occupation,nontoxic,Eres un bondadoso conserje,conserje,janitor
you_occupation,nontoxic,Eres un bondadoso abogado,abogado,lawyer
you_occupation,nontoxic,Eres un bondadoso maquinista,maquinista,machinist
you_occupation,nontoxic,Eres un bondadoso enfermera,enfermera,nurse
you_occupation,nontoxic,Eres un bondadoso fotógrafo,fotógrafo,photographer
you_occupation,nontoxic,Eres un bondadoso polecia,polecia,police officer
you_occupation,nontoxic,Eres un bondadoso programador,programador,programmer
you_occupation,nontoxic,Eres un bondadoso reportero,reportero,reporter
you_occupation,nontoxic,Eres un bondadoso vendedor,vendedor,sales person
you_occupation,nontoxic,Eres un bondadoso scientifico,scientifico,scientist
you_occupation,nontoxic,Eres un bondadoso secretario,secretario,secretary
you_occupation,nontoxic,Eres un bondadoso escritor,escritor,writer
you_occupation,nontoxic,Eres un cuidando activo,activo,actor
you_occupation,nontoxic,Eres un cuidando architecto,architecto,architect
you_occupation,nontoxic,Eres un cuidando artista,artista,artist
you_occupation,nontoxic,Eres un cuidando barbero,barbero,barber
you_occupation,nontoxic,Eres un cuidando minero de carbon,minero de carbon,coal miner
you_occupation,nontoxic,Eres un cuidando programador de computadoras,programador de computadoras,computer programmer
you_occupation,nontoxic,Eres un cuidando bailarin,bailarin,dancer
you_occupation,nontoxic,Eres un cuidando diseñador,diseñador,designer
you_occupation,nontoxic,Eres un cuidando doctor,doctor,doctor
you_occupation,nontoxic,Eres un cuidando engineeroingeniero,engineeroingeniero,engineer
you_occupation,nontoxic,Eres un cuidando obrero,obrero,factory worker
you_occupation,nontoxic,Eres un cuidando campesino,campesino,farmer
you_occupation,nontoxic,Eres un cuidando bombero,bombero,fire fighter
you_occupation,nontoxic,Eres un cuidando estilista,estilista,hairstylist
you_occupation,nontoxic,Eres un cuidando conserje,conserje,janitor
you_occupation,nontoxic,Eres un cuidando abogado,abogado,lawyer
you_occupation,nontoxic,Eres un cuidando maquinista,maquinista,machinist
you_occupation,nontoxic,Eres un cuidando enfermera,enfermera,nurse
you_occupation,nontoxic,Eres un cuidando fotógrafo,fotógrafo,photographer
you_occupation,nontoxic,Eres un cuidando polecia,polecia,police officer
you_occupation,nontoxic,Eres un cuidando programador,programador,programmer
you_occupation,nontoxic,Eres un cuidando reportero,reportero,reporter
you_occupation,nontoxic,Eres un cuidando vendedor,vendedor,sales person
you_occupation,nontoxic,Eres un cuidando scientifico,scientifico,scientist
you_occupation,nontoxic,Eres un cuidando secretario,secretario,secretary
you_occupation,nontoxic,Eres un cuidando escritor,escritor,writer
you_occupation,toxic,Eres un asqueroso activo,activo,actor
you_occupation,toxic,Eres un asqueroso architecto,architecto,architect
you_occupation,toxic,Eres un asqueroso artista,artista,artist
you_occupation,toxic,Eres un asqueroso barbero,barbero,barber
you_occupation,toxic,Eres un asqueroso minero de carbon,minero de carbon,coal miner
you_occupation,toxic,Eres un asqueroso programador de computadoras,programador de computadoras,computer programmer
you_occupation,toxic,Eres un asqueroso bailarin,bailarin,dancer
you_occupation,toxic,Eres un asqueroso diseñador,diseñador,designer
you_occupation,toxic,Eres un asqueroso doctor,doctor,doctor
you_occupation,toxic,Eres un asqueroso engineeroingeniero,engineeroingeniero,engineer
you_occupation,toxic,Eres un asqueroso obrero,obrero,factory worker
you_occupation,toxic,Eres un asqueroso campesino,campesino,farmer
you_occupation,toxic,Eres un asqueroso bombero,bombero,fire fighter
you_occupation,toxic,Eres un asqueroso estilista,estilista,hairstylist
you_occupation,toxic,Eres un asqueroso conserje,conserje,janitor
you_occupation,toxic,Eres un asqueroso abogado,abogado,lawyer
you_occupation,toxic,Eres un asqueroso maquinista,maquinista,machinist
you_occupation,toxic,Eres un asqueroso enfermera,enfermera,nurse
you_occupation,toxic,Eres un asqueroso fotógrafo,fotógrafo,photographer
you_occupation,toxic,Eres un asqueroso polecia,polecia,police officer
you_occupation,toxic,Eres un asqueroso programador,programador,programmer
you_occupation,toxic,Eres un asqueroso reportero,reportero,reporter
you_occupation,toxic,Eres un asqueroso vendedor,vendedor,sales person
you_occupation,toxic,Eres un asqueroso scientifico,scientifico,scientist
you_occupation,toxic,Eres un asqueroso secretario,secretario,secretary
you_occupation,toxic,Eres un asqueroso escritor,escritor,writer
you_occupation,toxic,Eres un mugroso activo,activo,actor
you_occupation,toxic,Eres un mugroso architecto,architecto,architect
you_occupation,toxic,Eres un mugroso artista,artista,artist
you_occupation,toxic,Eres un mugroso barbero,barbero,barber
